Test Code,QC Code,DATE,17OP,PROG,TESTMS,ANDRO,11DESC,DOC,CORTMS,17PRE,TYR,PHE
CAH6,C-CAH1,10/15/2020,3.35,4.74,5.81,5.56,6.34,2.96,,,,
CAH6,C-CAH2,10/15/2020,102,138,137,140,135,122,2.6,796,,
CAH6,C-CAH3,10/15/2020,1000,1320,1330,1560,1240,1140,25.8,8250,,
PATY,C-PATY1,10/16/2020,,,,,,,,,49.8,55
PATY,C-PATY1,10/16/2020,,,,,,,,,50.5,58.7
PATY,C-PATY2,10/16/2020,,,,,,,,,427,448
PATY,C-PATY2,10/16/2020,,,,,,,,,433,445
PATY,C-PATY3,10/16/2020,,,,,,,,,1450,1430
PATY,C-PATY3,10/16/2020,,,,,,,,,1450,1410
PATY,C-PATY1,10/19/2020,,,,,,,,,62.2,53.4
PATY,C-PATY2,10/19/2020,,,,,,,,,446,448
PATY,C-PATY3,10/19/2020,,,,,,,,,1460,1420
CAH6,C-CAH1,10/19/2020,4.15,5.43,6.35,5.8,5.86,5.78,,,,
CAH6,C-CAH2,10/19/2020,109,134,140,131,137,130,2.67,892,,
CAH6,C-CAH3,10/19/2020,1210,1440,1480,1350,1310,1310,26.8,8250,,
PATY,C-PATY1,10/20/2020,,,,,,,,,57.5,66.6
PATY,C-PATY2,10/20/2020,,,,,,,,,481,501
PATY,C-PATY3,10/20/2020,,,,,,,,,1490,1430
PATY,C-PATY1,10/21/2020,,,,,,,,,56.3,63.9
PATY,C-PATY2,10/21/2020,,,,,,,,,450,461
PATY,C-PATY3,10/21/2020,,,,,,,,,1430,1380
PATY,C-PATY1,10/22/2020,,,,,,,,,52.5,59
PATY,C-PATY2,10/22/2020,,,,,,,,,434,445
PATY,C-PATY3,10/22/2020,,,,,,,,,1360,1350
CAH6,C-CAH1,10/22/2020,3.37,4.93,5.58,6.35,4.69,5.84,,,,
CAH6,C-CAH2,10/22/2020,104,134,136,149,129,133,2.61,666,,
CAH6,C-CAH3,10/22/2020,1050,1340,1420,1330,1290,1290,25.9,8580,,
PATY,C-PATY1,10/23/2020,,,,,,,,,51.7,58.1
PATY,C-PATY2,10/23/2020,,,,,,,,,447,456
PATY,C-PATY3,10/23/2020,,,,,,,,,1440,1440
PATY,C-PATY1,10/26/2020,,,,,,,,,51.9,58.4
PATY,C-PATY2,10/26/2020,,,,,,,,,452,462
PATY,C-PATY3,10/26/2020,,,,,,,,,1520,1480
CAH6,C-CAH1,10/26/2020,4.17,4.26,5.81,4.63,5.38,4.28,,,,
CAH6,C-CAH2,10/26/2020,101,137,139,130,131,122,2.56,877,,
CAH6,C-CAH3,10/26/2020,1100,1370,1470,1330,1330,1270,26.5,8730,,
PATY,C-PATY1,10/27/2020,,,,,,,,,52.1,57.8
PATY,C-PATY2,10/27/2020,,,,,,,,,436,439
PATY,C-PATY3,10/27/2020,,,,,,,,,1380,1390
CAH6,C-CAH1,10/27/2020,4.04,,,,,,,,,
CAH6,C-CAH2,10/27/2020,127,,,,,,,,,
CAH6,C-CAH3,10/27/2020,1250,,,,,,,,,
PATY,C-PATY1,10/28/2020,,,,,,,,,50.5,56.8
PATY,C-PATY2,10/28/2020,,,,,,,,,462,464
PATY,C-PATY3,10/28/2020,,,,,,,,,1490,1470
PATY,C-PATY1,10/29/2020,,,,,,,,,53.6,61.7
PATY,C-PATY2,10/29/2020,,,,,,,,,441,452
PATY,C-PATY3,10/29/2020,,,,,,,,,1340,1350
CAH6,C-CAH1,10/29/2020,4.71,4.93,5.64,5.14,5.58,4.5,,,,
CAH6,C-CAH2,10/29/2020,109,137,141,126,127,129,2.64,796,,
CAH6,C-CAH3,10/29/2020,1020,1330,1400,1320,1230,1250,25.7,6910,,
PATY,C-PATY1,10/30/2020,,,,,,,,,50.1,58.2
PATY,C-PATY2,10/30/2020,,,,,,,,,410,418
PATY,C-PATY3,10/30/2020,,,,,,,,,1360,1340
PATY,C-PATY1,11/2/2020,,,,,,,,,47.9,54
PATY,C-PATY2,11/2/2020,,,,,,,,,451,463
PATY,C-PATY3,11/2/2020,,,,,,,,,1450,1440
CAH6,C-CAH1,11/2/2020,3.39,4.69,6.2,5.53,5.25,4.45,,,,
CAH6,C-CAH2,11/2/2020,111,140,141,136,128,127,2.62,755,,
CAH6,C-CAH3,11/2/2020,1050,1370,1440,1410,1260,1250,25.6,9170,,
PATY,C-PATY1,11/3/2020,,,,,,,,,49.7,59.6
PATY,C-PATY2,11/3/2020,,,,,,,,,447,458
PATY,C-PATY3,11/3/2020,,,,,,,,,1520,1490
PATY,C-PATY1,11/4/2020,,,,,,,,,48.6,55.4
PATY,C-PATY2,11/4/2020,,,,,,,,,484,504
PATY,C-PATY3,11/4/2020,,,,,,,,,1450,1400
CAH6,C-CAH1,11/5/2020,3.21,4.74,6.4,6.1,4.98,5.25,,,,
CAH6,C-CAH2,11/5/2020,104,138,141,132,127,125,2.57,847,,
CAH6,C-CAH3,11/5/2020,1080,1330,1440,1320,1230,1230,26.1,8040,,
PATY,C-PATY1,11/9/2020,,,,,,,,,50.1,57.6
PATY,C-PATY2,11/9/2020,,,,,,,,,447,464
PATY,C-PATY3,11/9/2020,,,,,,,,,1520,1480
CAH6,C-CAH1,11/9/2020,2.99,4.78,6.23,4.95,4.97,4.94,,,,
CAH6,C-CAH2,11/9/2020,108,136,143,137,125,124,2.6,762,,
CAH6,C-CAH3,11/9/2020,1090,1370,1450,1450,1280,1240,26.8,7850,,
PATY,C-PATY1,11/10/2020,,,,,,,,,51,58.3
PATY,C-PATY2,11/10/2020,,,,,,,,,432,442
PATY,C-PATY3,11/10/2020,,,,,,,,,1600,1540
PATY,C-PATY1,11/11/2020,,,,,,,,,50.1,58
PATY,C-PATY2,11/11/2020,,,,,,,,,423,449
PATY,C-PATY3,11/11/2020,,,,,,,,,1480,1460
CAH6,C-CAH1,11/12/2020,3.69,4.37,6.03,5.11,5.14,5.44,,,,
CAH6,C-CAH2,11/12/2020,107,139,140,134,132,127,2.73,866,,
CAH6,C-CAH3,11/12/2020,1040,1310,1390,1350,1340,1260,25.6,7990,,
PATY,C-PATY1,11/13/2020,,,,,,,,,57.8,65
PATY,C-PATY2,11/13/2020,,,,,,,,,474,480
PATY,C-PATY3,11/13/2020,,,,,,,,,1490,1460
CAH6,C-CAH1,11/16/2020,3.04,4.97,5.94,4.97,4.84,5.59,,,,
CAH6,C-CAH2,11/16/2020,108,135,141,134,130,127,2.47,774,,
CAH6,C-CAH3,11/16/2020,1110,1370,1500,1390,1370,1290,25.2,8080,,
PATY,C-PATY1,11/17/2020,,,,,,,,,56.8,63.2
PATY,C-PATY2,11/17/2020,,,,,,,,,471,468
PATY,C-PATY3,11/17/2020,,,,,,,,,1540,1510
PATY,C-PATY1,11/18/2020,,,,,,,,,56.6,64.2
PATY,C-PATY2,11/18/2020,,,,,,,,,462,463
PATY,C-PATY3,11/18/2020,,,,,,,,,1540,1510
PATY,C-PATY1,11/19/2020,,,,,,,,,55.4,63.5
PATY,C-PATY2,11/19/2020,,,,,,,,,466,470
PATY,C-PATY3,11/19/2020,,,,,,,,,1530,1480
CAH6,C-CAH1,11/19/2020,4.25,4.57,6.07,5.27,4.84,5.15,,,,
CAH6,C-CAH2,11/19/2020,107,134,142,132,129,129,2.52,792,,
CAH6,C-CAH3,11/19/2020,1090,1360,1390,1370,1330,1290,26,8370,,
PATY,C-PATY1,11/20/2020,,,,,,,,,52.9,60.4
PATY,C-PATY1,11/20/2020,,,,,,,,,53.2,59.8
PATY,C-PATY2,11/20/2020,,,,,,,,,437,440
PATY,C-PATY2,11/20/2020,,,,,,,,,440,438
PATY,C-PATY3,11/20/2020,,,,,,,,,1390,1410
PATY,C-PATY3,11/20/2020,,,,,,,,,1440,1400
PATY,C-PATY1,11/23/2020,,,,,,,,,58.6,66.6
PATY,C-PATY2,11/23/2020,,,,,,,,,463,466
PATY,C-PATY3,11/23/2020,,,,,,,,,1350,1400
CAH6,C-CAH1,11/23/2020,3.84,4.71,6.13,5.55,4.72,4.41,,,,
CAH6,C-CAH2,11/23/2020,106,139,145,139,140,128,2.68,854,,
CAH6,C-CAH3,11/23/2020,1070,1370,1430,1330,1280,1250,26,7990,,
PATY,C-PATY1,11/25/2020,,,,,,,,,51,59.8
PATY,C-PATY2,11/25/2020,,,,,,,,,423,433
CAH6,C-CAH1,11/25/2020,3.43,4.6,6.13,5.35,5.49,4.76,,,,
CAH6,C-CAH2,11/25/2020,112,134,141,130,126,130,2.5,863,,
CAH6,C-CAH3,11/25/2020,1020,1330,1370,1350,1300,1240,25.5,7550,,
PATY,C-PATY1,11/27/2020,,,,,,,,,48.6,55.1
PATY,C-PATY2,11/27/2020,,,,,,,,,453,464
CAH6,C-CAH1,11/30/2020,3.01,3.85,5.33,4.75,4.52,4.21,,,,
CAH6,C-CAH2,11/30/2020,109,137,146,141,127,129,2.61,794,,
CAH6,C-CAH3,11/30/2020,1070,1370,1500,1440,1310,1270,26.2,9670,,
PATY,C-PATY1,12/1/2020,,,,,,,,,51,59.6
PATY,C-PATY2,12/1/2020,,,,,,,,,430,460
PATY,C-PATY1,12/2/2020,,,,,,,,,53.5,64.5
PATY,C-PATY2,12/2/2020,,,,,,,,,447,468
PATY,C-PATY1,12/3/2020,,,,,,,,,51.5,59.9
PATY,C-PATY2,12/3/2020,,,,,,,,,457,472
PATY,C-PATY2,12/3/2020,,,,,,,,,479,481.7627119
PATY,C-PATY3,12/3/2020,,,,,,,,,1360,1306.077482
CAH6,C-CAH1,12/3/2020,3.68,4.43,6.02,5.44,5.5,4.48,,,,
CAH6,C-CAH2,12/3/2020,99.9,134,141,130,134,127,2.61,735,,
CAH6,C-CAH3,12/3/2020,1050,1430,1540,1330,1410,1290,27.1,7810,,
PATY,C-PATY2,12/4/2020,,,,,,,,,405,404.3365617
PATY,C-PATY3,12/4/2020,,,,,,,,,1310,1227.869249
